playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,AllStar,MVP,CyYoung,WorldSeriesMVP,GoldGlove
bartosh01,0,4,2,73,0,0,0,1,195.0,66,34,6,27,29,3.0,3.0,2.0,2,276.0,15.0,39,,,4.707692307692308,0.0,0.0,0.0,0.0,0.0
bassbr01,0,9,7,101,4,0,0,1,549.0,213,105,23,85,104,11.0,13.0,11.0,0,830.0,27.0,118,5.0,4.0,5.163934426229508,0.0,0.0,0.0,0.0,0.0
bassno01,0,13,17,65,34,6,2,0,761.0,271,150,26,137,111,2.0,10.0,4.0,0,1146.0,13.0,164,,,5.321944809461235,0.0,0.0,0.0,0.0,0.0
bauerri01,0,11,14,187,10,0,0,3,951.0,322,159,35,121,185,7.0,14.0,17.0,0,1362.0,55.0,179,3.0,11.0,4.514195583596215,0.0,0.0,0.0,0.0,0.0
bauerru01,0,31,30,129,71,27,4,6,1797.0,562,235,17,271,300,,17.0,14.0,0,2581.0,30.0,282,,,3.5308848080133557,0.0,0.0,,,
baumafr01,0,45,38,244,78,19,4,13,2392.0,856,364,70,300,384,32.0,14.0,12.0,0,3470.0,59.0,406,,,4.108695652173913,0.0,0.0,0.0,0.0,0.0
baumgge01,0,36,47,124,79,51,7,4,2057.0,682,245,10,263,283,,11.0,30.0,0,2824.0,38.0,315,,,3.2158483228001944,,,,,
baumgro01,0,22,36,90,84,10,6,0,1486.0,492,221,43,211,222,5.0,21.0,4.0,6,2133.0,3.0,246,,,4.015477792732167,0.0,0.0,0.0,0.0,0.0
baumgst01,0,26,21,143,40,18,3,7,1517.0,553,208,19,185,129,,3.0,18.0,2,2216.0,60.0,271,,,3.7020435069215556,,0.0,,,
bautaed01,0,6,6,97,0,0,0,11,447.0,148,72,14,70,89,8.0,6.0,4.0,3,649.0,45.0,77,,,4.348993288590604,0.0,0.0,0.0,0.0,0.0
bautide01,0,11,15,131,21,0,0,0,670.0,246,146,21,131,180,7.0,25.0,16.0,2,1033.0,25.0,154,9.0,13.0,5.883582089552239,0.0,0.0,0.0,0.0,0.0
bautijo01,0,32,42,312,49,4,0,3,2057.0,732,352,106,171,328,28.0,16.0,27.0,10,2925.0,97.0,376,,,4.620320855614973,0.0,0.0,0.0,0.0,0.0
baylijo01,0,5,4,61,0,0,0,0,192.0,71,48,11,33,54,4.0,3.0,5.0,0,296.0,23.0,49,2.0,2.0,6.75,0.0,0.0,0.0,0.0,0.0
baynebi01,0,31,32,199,55,21,2,8,1986.0,711,356,37,297,259,,6.0,49.0,3,2959.0,76.0,407,,,4.83987915407855,,0.0,,,
beamtj01,0,4,2,52,0,0,0,1,191.0,69,38,11,26,36,6.0,1.0,4.0,1,284.0,13.0,38,4.0,2.0,5.371727748691099,0.0,0.0,0.0,0.0,0.0
beanbe01,0,11,7,86,8,1,0,2,705.0,288,139,21,96,89,,7.0,5.0,2,1050.0,46.0,160,,,5.323404255319149,,0.0,,,
beardda01,0,19,20,172,3,0,0,30,827.0,274,144,37,124,185,19.0,11.0,10.0,2,1218.0,113.0,163,,,4.701330108827086,0.0,0.0,0.0,0.0,0.0
beardge01,0,45,38,193,84,29,7,1,2365.0,791,347,48,435,259,,40.0,9.0,2,3471.0,43.0,398,,,3.961522198731501,0.0,0.0,,,
beardmi01,0,4,2,74,2,0,0,1,354.0,128,49,9,45,43,8.0,4.0,3.0,5,526.0,24.0,63,,,3.73728813559322,0.0,0.0,0.0,0.0,0.0
bearnla01,0,13,21,173,7,0,0,8,968.0,350,148,31,135,124,18.0,13.0,12.0,0,1431.0,84.0,179,,,4.128099173553719,0.0,0.0,0.0,0.0,0.0
beatied01,0,48,56,109,108,104,5,0,2838.0,997,387,32,372,335,,37.0,9.0,1,1916.0,1.0,594,,,3.6818181818181817,,,,,
beattji01,0,52,87,203,182,31,7,1,3446.0,1174,532,88,461,660,25.0,35.0,29.0,7,4956.0,10.0,581,,,4.168311085316309,0.0,0.0,0.0,0.0,0.0
beazljo01,0,31,12,76,46,21,3,3,1122.0,349,125,13,157,147,,15.0,7.0,1,1601.0,21.0,151,,,3.0080213903743314,0.0,0.0,,,
beckbo01,0,38,69,265,100,44,3,6,3102.0,1121,494,63,342,352,,10.0,42.0,1,4545.0,94.0,561,,,4.299806576402321,0.0,0.0,,,
beckmbi01,0,21,25,90,44,17,4,2,1320.0,499,234,38,119,108,,5.0,4.0,0,1910.0,32.0,265,,,4.786363636363636,0.0,0.0,,,
beckro01,0,38,45,704,0,0,0,286,2304.0,703,282,97,191,644,33.0,23.0,20.0,3,3170.0,519.0,308,6.0,4.0,3.3046875,3.0,0.0,0.0,0.0,0.0
beckwjo01,0,18,19,229,5,0,0,7,1266.0,432,166,39,150,319,30.0,15.0,7.0,2,1823.0,93.0,189,,,3.5402843601895735,0.0,0.0,0.0,0.0,0.0
bediehu01,0,59,53,179,102,57,4,19,2810.0,932,321,15,236,420,,12.0,17.0,2,3793.0,61.0,425,,,3.084341637010676,,,,,
bedrost01,0,76,79,732,46,0,0,184,3573.0,1026,447,114,518,921,75.0,33.0,27.0,4,5044.0,439.0,496,,,3.3778337531486144,1.0,0.0,1.0,0.0,0.0
beebefr01,0,62,83,202,153,93,9,4,3883.0,1090,412,17,534,634,,44.0,46.0,1,5373.0,36.0,587,,,2.864795261395828,,,,,
beechma01,0,8,22,53,53,0,0,0,885.0,322,176,52,131,266,11.0,14.0,12.0,2,1315.0,0.0,191,,,5.3694915254237285,0.0,0.0,0.0,0.0,0.0
beenefr01,0,12,7,112,6,0,0,8,864.0,274,116,21,111,156,19.0,13.0,7.0,0,1218.0,47.0,138,,,3.625,0.0,0.0,0.0,0.0,0.0
beggsjo01,0,48,35,238,41,23,4,29,2081.0,688,228,39,189,178,,4.0,4.0,3,2895.0,127.0,284,,,2.95819317635752,0.0,0.0,,,
behrmha01,0,24,17,174,27,5,2,19,1289.0,427,210,31,228,189,,13.0,7.0,2,1903.0,62.0,254,,,4.398758727695888,0.0,0.0,,,
belchti01,0,146,140,394,373,42,18,5,7328.0,2423,1130,264,860,1519,43.0,73.0,58.0,10,10422.0,13.0,1253,1.0,1.0,4.163482532751091,0.0,0.0,0.0,0.0,0.0
belinbo01,0,28,51,146,102,14,4,2,1996.0,603,303,61,333,476,18.0,52.0,42.0,4,2919.0,14.0,352,,,4.098697394789579,0.0,0.0,0.0,0.0,0.0
belinst01,0,41,37,585,0,0,0,79,2056.0,590,316,85,285,622,43.0,25.0,34.0,0,2918.0,263.0,336,4.0,4.0,4.1498054474708175,0.0,0.0,0.0,0.0,0.0
beller01,0,15,18,68,34,2,0,0,704.0,238,135,38,112,152,0.0,12.0,4.0,1,1028.0,11.0,150,,,5.177556818181818,0.0,0.0,0.0,0.0,0.0
bellga01,0,121,117,519,233,71,9,51,6045.0,1794,825,206,842,1378,64.0,70.0,54.0,2,8561.0,163.0,932,,,3.684863523573201,4.0,0.0,0.0,0.0,0.0
bellge01,0,43,79,160,126,92,17,4,3258.0,1010,344,16,305,376,,12.0,18.0,0,4341.0,31.0,470,,,2.850828729281768,,,,,
bellhi01,0,32,34,221,47,14,1,24,1990.0,743,272,34,143,191,,6.0,16.0,1,2832.0,100.0,340,,,3.6904522613065325,,0.0,,,
bellje01,0,17,11,69,28,8,0,1,849.0,262,103,17,114,89,10.0,12.0,8.0,1,1186.0,14.0,121,,,3.275618374558304,0.0,0.0,0.0,0.0,0.0
bellro01,0,34,37,151,108,2,0,0,2058.0,757,435,125,288,421,13.0,42.0,21.0,0,3062.0,15.0,465,17.0,25.0,5.706997084548105,0.0,0.0,0.0,0.0,0.0
beltrfr01,0,3,2,67,0,0,0,1,223.0,74,47,16,49,68,3.0,5.0,2.0,0,342.0,21.0,49,7.0,3.0,5.690582959641255,0.0,0.0,0.0,0.0,0.0
beltrri01,0,2,3,78,5,0,0,1,319.0,110,52,13,43,106,3.0,8.0,1.0,0,468.0,28.0,59,0.0,0.0,4.401253918495298,0.0,0.0,0.0,0.0,0.0
bendech01,1,212,127,459,334,255,40,34,9051.0,2645,823,40,712,1711,,72.0,102.0,3,10124.0,109.0,1110,,,2.4550878355982766,,0.0,,,
benesal01,0,29,28,115,70,5,1,1,1482.0,493,252,59,220,401,9.0,24.0,14.0,5,2153.0,24.0,284,3.0,4.0,4.5910931174089065,0.0,0.0,0.0,0.0,0.0
benesan01,0,155,139,403,387,21,9,1,7516.0,2377,1106,289,909,2000,52.0,63.0,55.0,16,10645.0,6.0,1206,17.0,17.0,3.973124002128792,1.0,0.0,0.0,0.0,0.0
bengera01,0,101,130,346,249,102,12,19,5626.0,2177,941,132,598,655,,14.0,30.0,0,8278.0,65.0,1108,,,4.515997156061145,,0.0,,,
benitar01,0,40,47,762,0,0,0,289,2337.0,545,271,95,403,946,32.0,18.0,16.0,5,3253.0,527.0,296,17.0,12.0,3.1309370988446728,2.0,0.0,0.0,0.0,0.0
bennede01,0,43,47,182,127,28,6,6,2589.0,850,354,98,281,572,27.0,25.0,29.0,4,3662.0,28.0,389,,,3.6917728852838936,0.0,0.0,0.0,0.0,0.0
benneje01,0,8,17,179,6,0,0,3,685.0,244,109,24,108,154,13.0,13.0,13.0,0,1025.0,46.0,119,13.0,13.0,4.296350364963503,0.0,0.0,0.0,0.0,0.0
bennesh01,0,5,7,83,1,0,0,1,377.0,142,82,14,57,71,6.0,3.0,7.0,1,574.0,15.0,88,,,5.872679045092839,0.0,0.0,0.0,0.0,0.0
bensokr01,0,70,75,206,200,8,2,0,3731.0,1292,611,152,441,806,37.0,33.0,45.0,2,5380.0,2.0,681,38.0,37.0,4.421602787456446,0.0,0.0,0.0,0.0,0.0
bentlja01,0,46,33,138,89,39,4,9,2142.0,761,318,37,263,259,,8.0,15.0,1,3044.0,32.0,365,,,4.008403361344538,,0.0,,,
bentoal01,0,98,88,455,167,58,10,66,5065.0,1672,686,106,733,697,,36.0,15.0,2,7342.0,171.0,831,,,3.6568608094768016,2.0,0.0,,,
bentola01,0,127,128,455,258,122,13,22,6891.0,2559,1029,109,691,670,,47.0,25.0,1,9864.0,113.0,1190,,,4.0317805833696125,,0.0,,,
bentoru01,0,150,144,437,305,145,24,21,7552.0,2472,863,52,712,950,,66.0,95.0,6,10539.0,83.0,1115,,,3.085407838983051,,0.0,,,
benzjo01,0,76,75,251,163,75,17,3,4079.0,1225,367,16,334,539,,29.0,24.0,3,5364.0,51.0,509,,,2.429271880362834,,0.0,,,
bereja01,0,71,65,211,203,4,0,0,3333.0,1095,634,145,626,920,25.0,51.0,29.0,1,4987.0,2.0,694,23.0,20.0,5.135913591359136,1.0,0.0,0.0,0.0,0.0
berenbr01,0,44,55,142,131,13,5,0,2345.0,730,350,32,425,607,12.0,52.0,7.0,5,3409.0,4.0,392,,,4.029850746268656,0.0,0.0,0.0,0.0,0.0
berenju01,0,67,62,490,95,5,2,32,3616.0,1034,522,116,604,975,42.0,43.0,31.0,19,5169.0,157.0,576,,,3.8976769911504423,0.0,0.0,0.0,0.0,0.0
bergehe01,0,32,29,90,68,42,5,1,1797.0,504,173,3,176,337,,23.0,20.0,1,2315.0,17.0,215,,,2.5993322203672786,,,,,
bergmja01,0,12,24,155,50,1,0,0,1169.0,400,218,65,153,299,17.0,12.0,14.0,0,1706.0,18.0,240,27.0,14.0,5.035072711719418,0.0,0.0,0.0,0.0,0.0
bergmse01,0,39,47,196,117,5,2,0,2251.0,912,440,99,272,455,23.0,43.0,21.0,4,3359.0,28.0,489,2.0,3.0,5.277654375832963,0.0,0.0,0.0,0.0,0.0
berlyja01,0,10,13,65,18,6,2,2,646.0,245,120,17,98,66,,4.0,7.0,0,969.0,27.0,132,,,5.015479876160991,,0.0,,,
bernadw01,0,4,8,115,2,0,0,6,528.0,196,81,10,86,92,8.0,4.0,1.0,0,783.0,36.0,93,,,4.142045454545454,0.0,0.0,0.0,0.0,0.0
bernead01,0,11,27,150,37,0,0,0,1128.0,430,247,58,133,247,8.0,11.0,20.0,1,1676.0,34.0,260,12.0,23.0,5.912234042553192,0.0,0.0,0.0,0.0,0.0
bernhbi01,0,116,82,231,200,175,14,3,5376.0,1860,605,26,365,545,,46.0,28.0,3,2191.0,29.0,858,,,3.0385044642857144,,,,,
berryjo03,0,21,22,133,0,0,0,18,882.0,246,80,14,87,117,,2.0,3.0,0,1215.0,105.0,99,,,2.4489795918367347,0.0,0.0,,,
bertafr01,0,19,29,99,66,6,5,0,1239.0,399,176,42,214,280,8.0,35.0,10.0,1,1818.0,10.0,208,,,3.835351089588378,0.0,0.0,0.0,0.0,0.0
bessedo01,0,14,7,108,2,1,0,12,633.0,196,78,20,88,118,11.0,6.0,1.0,0,890.0,45.0,84,,,3.3270142180094786,0.0,0.0,,,
bessehe01,0,5,15,65,25,5,0,2,728.0,298,183,24,128,118,,6.0,8.0,0,1145.0,28.0,195,,,6.787087912087912,0.0,0.0,,,
bestka01,0,5,6,61,0,0,0,5,274.0,96,41,7,39,73,3.0,3.0,4.0,2,411.0,32.0,48,,,4.04014598540146,0.0,0.0,0.0,0.0,0.0
bettshu01,0,61,68,307,125,53,8,16,4099.0,1581,596,83,321,323,,12.0,23.0,1,5916.0,128.0,716,,,3.9258355696511344,,0.0,,,
bevenbi01,0,40,36,96,84,46,6,0,1927.0,598,220,40,236,289,,4.0,4.0,1,2692.0,8.0,253,,,3.0825116761805917,0.0,0.0,,,
bevilbr01,0,5,3,60,1,0,0,1,202.0,72,47,7,36,67,3.0,8.0,4.0,0,310.0,22.0,49,,,6.282178217821782,0.0,0.0,0.0,0.0,0.0
bibbyji01,0,111,101,340,239,56,19,8,5168.0,1565,719,131,723,1079,38.0,70.0,40.0,13,7310.0,39.0,800,,,3.756385448916409,1.0,0.0,0.0,0.0,0.0
bickfve01,0,66,57,182,149,73,9,2,3229.0,1040,444,76,467,450,,14.0,25.0,3,4641.0,23.0,500,,,3.7126045215236916,1.0,0.0,,,
biddlro01,0,20,30,198,41,0,0,46,1136.0,409,230,59,170,261,15.0,26.0,27.0,0,1709.0,87.0,266,11.0,10.0,5.466549295774648,0.0,0.0,0.0,0.0,0.0
bielemi01,0,70,73,347,178,7,4,5,3693.0,1236,572,116,496,783,45.0,51.0,19.0,15,5329.0,48.0,633,,,4.181965881397238,0.0,0.0,0.0,0.0,0.0
billiha01,0,8,8,52,18,5,0,3,513.0,164,75,5,105,62,,7.0,14.0,1,609.0,27.0,109,,,3.9473684210526314,,,,,
billija01,0,145,113,476,305,74,27,15,6692.0,2272,949,176,750,1141,97.0,84.0,98.0,4,9487.0,83.0,1069,,,3.8289001793185893,1.0,0.0,0.0,0.0,0.0
birddo01,0,73,60,432,100,8,3,60,3641.0,1273,538,122,296,680,56.0,23.0,22.0,4,5104.0,199.0,590,,,3.9895633067838507,0.0,0.0,0.0,0.0,0.0
birkbmi01,0,12,19,54,51,2,0,0,811.0,319,146,27,93,149,4.0,8.0,4.0,12,1196.0,2.0,158,,,4.860665844636252,0.0,0.0,0.0,0.0,0.0
birkiku01,0,6,4,60,2,0,0,0,226.0,82,49,7,35,64,0.0,4.0,6.0,0,343.0,13.0,51,2.0,3.0,5.853982300884955,0.0,0.0,0.0,0.0,0.0
birkora01,0,31,28,132,64,24,2,2,1632.0,618,253,24,175,224,,8.0,17.0,0,2420.0,45.0,316,,,4.185661764705882,,0.0,,,
birreba01,0,4,3,56,3,1,0,4,359.0,129,58,13,37,45,7.0,1.0,1.0,0,518.0,23.0,64,,,4.362116991643454,0.0,0.0,,,
birtsti01,0,14,14,138,30,2,0,1,986.0,324,149,37,170,231,20.0,13.0,10.0,6,1452.0,34.0,168,,,4.080121703853956,0.0,0.0,0.0,0.0,0.0
biscafr01,0,7,9,74,4,1,0,4,445.0,170,87,4,104,64,,7.0,9.0,0,710.0,33.0,99,,,5.278651685393259,0.0,0.0,,,
bishoch01,0,10,22,69,37,6,1,3,882.0,307,174,28,168,121,2.0,6.0,13.0,0,1331.0,18.0,186,,,5.326530612244898,0.0,0.0,,,
bithohi01,0,34,31,105,53,30,8,5,1529.0,517,179,21,171,185,,5.0,2.0,0,2147.0,31.0,214,,,3.160889470241988,0.0,0.0,,,
blackbu02,0,121,116,398,296,32,12,11,6160.0,1978,876,217,623,1039,49.0,65.0,49.0,43,8627.0,42.0,982,,,3.8396103896103897,0.0,0.0,0.0,0.0,0.0
blackdo01,0,34,55,154,113,37,4,1,2391.0,803,385,46,400,293,,13.0,13.0,0,3519.0,21.0,425,,,4.347553324968632,0.0,0.0,,,
blackew01,0,82,78,236,169,69,15,10,3963.0,1150,484,67,562,839,0.0,28.0,44.0,2,5576.0,49.0,562,,,3.2975018925056774,6.0,0.0,,,
blackjo02,0,30,12,172,16,2,0,25,1242.0,391,180,53,129,222,7.0,0.0,2.0,3,1737.0,93.0,200,,,3.9130434782608696,0.0,0.0,,,
blackro01,0,3,2,64,2,0,0,4,324.0,111,42,12,42,50,9.0,1.0,5.0,0,477.0,24.0,54,,,3.5,0.0,0.0,,,
blaehge01,0,104,125,338,251,106,14,12,5743.0,2220,966,173,535,572,,13.0,13.0,2,8402.0,55.0,1119,,,4.541528817691102,,0.0,,,
blairde01,0,19,25,62,54,6,1,0,1017.0,302,139,25,192,178,7.0,18.0,10.0,3,1486.0,2.0,159,,,3.690265486725664,0.0,0.0,0.0,0.0,0.0
blairwi01,0,60,86,418,139,3,0,4,3822.0,1438,713,170,415,759,28.0,41.0,36.0,3,5572.0,75.0,778,3.0,9.0,5.036891679748822,0.0,0.0,0.0,0.0,0.0
blakesh01,0,87,102,304,196,81,11,8,4860.0,1766,744,68,740,621,,35.0,30.0,0,7149.0,60.0,876,,,4.133333333333334,,0.0,,,
blandfr01,0,45,46,144,86,57,5,4,2443.0,859,283,15,277,278,,21.0,16.0,1,3377.0,46.0,394,,,3.1277118297175606,,,,,
blankte01,0,77,79,241,156,73,8,4,3992.0,1462,634,63,489,378,,22.0,13.0,1,5810.0,53.0,719,,,4.288076152304609,,0.0,,,
blantcy01,0,68,71,202,167,75,14,4,3655.0,1243,481,64,337,611,,33.0,18.0,0,5173.0,22.0,588,,,3.553214774281806,2.0,0.0,,,
blasiwa01,0,46,51,222,128,16,2,5,2591.0,891,434,75,372,512,32.0,62.0,30.0,1,3763.0,31.0,486,,,4.522578155152451,0.0,0.0,0.0,0.0,0.0
blassst01,0,103,76,282,231,57,16,2,4792.0,1558,644,128,597,896,49.0,56.0,38.0,4,6780.0,14.0,739,,,3.6285475792988313,1.0,0.0,0.0,0.0,0.0
blaziro01,0,4,2,63,0,0,0,0,276.0,111,55,14,31,67,6.0,5.0,0.0,0,413.0,16.0,61,,,5.380434782608695,0.0,0.0,0.0,0.0,0.0
bluevi01,0,209,161,502,473,143,37,2,10030.0,2939,1213,263,1185,2175,61.0,103.0,23.0,13,13837.0,11.0,1357,,,3.26530408773679,6.0,1.0,1.0,0.0,0.0
blylebe01,1,287,250,692,685,242,60,0,14910.0,4632,1830,430,1322,3701,71.0,114.0,155.0,19,20491.0,3.0,2029,,,3.3138832997987926,2.0,0.0,0.0,0.0,0.0
blyzkmi01,0,3,11,70,9,2,0,1,542.0,193,112,8,107,58,,8.0,0.0,0,826.0,25.0,126,,,5.5793357933579335,0.0,0.0,,,
bochtdo01,0,9,18,220,0,0,0,6,780.0,231,132,36,166,215,23.0,22.0,6.0,2,1156.0,58.0,138,1.0,0.0,4.569230769230769,0.0,0.0,0.0,0.0,0.0
boddimi01,0,134,116,342,309,63,16,3,6371.0,2082,897,188,721,1330,39.0,60.0,87.0,8,8999.0,15.0,992,,,3.8014440433212995,1.0,0.0,0.0,0.0,1.0
boehlge01,0,6,12,61,18,7,0,0,607.0,232,106,4,134,93,,14.0,19.0,0,936.0,28.0,156,,,4.71499176276771,,0.0,,,
boehljo01,0,55,50,162,118,57,9,5,2776.0,861,305,13,386,396,,25.0,38.0,10,3810.0,34.0,391,,,2.96649855907781,,0.0,,,
boehrbr01,0,26,32,356,21,0,0,3,1604.0,522,259,64,274,432,34.0,10.0,18.0,1,2375.0,98.0,280,12.0,13.0,4.359725685785536,0.0,0.0,0.0,0.0,0.0
boevejo01,0,34,45,516,0,0,0,49,2263.0,751,329,75,343,541,70.0,30.0,16.0,4,3301.0,257.0,362,,,3.9253203711886875,0.0,0.0,0.0,0.0,0.0
boggsto01,0,20,44,114,94,10,4,0,1752.0,612,274,47,201,278,9.0,22.0,13.0,4,2518.0,5.0,304,,,4.222602739726027,0.0,0.0,0.0,0.0,0.0
bohanbr01,0,54,60,304,157,8,2,2,3348.0,1229,643,142,489,671,25.0,42.0,58.0,2,4993.0,26.0,706,12.0,4.0,5.185483870967742,0.0,0.0,0.0,0.0,0.0
boitada01,0,2,2,51,0,0,0,0,214.0,86,45,15,28,52,2.0,8.0,5.0,0,327.0,18.0,47,,,5.677570093457944,0.0,0.0,0.0,0.0,0.0
bolanbe01,0,68,53,209,119,59,10,12,3186.0,925,383,13,432,364,,11.0,29.0,0,4324.0,52.0,460,,,3.2457627118644066,,0.0,,,
bolinbo01,0,88,75,495,164,32,10,50,4728.0,1364,596,164,597,1175,71.0,56.0,60.0,3,6671.0,161.0,687,,,3.4035532994923856,0.0,0.0,0.0,0.0,0.0
boltoto01,0,31,34,209,56,3,0,1,1621.0,614,274,46,244,336,23.0,21.0,17.0,5,2426.0,40.0,297,,,4.563849475632326,0.0,0.0,0.0,0.0,0.0
bombama01,0,16,18,74,45,2,1,0,943.0,367,156,34,110,124,5.0,13.0,8.0,1,1385.0,8.0,169,,,4.466595970307529,0.0,0.0,0.0,0.0,0.0
bondto01,0,234,163,417,408,386,42,0,10886.0,3767,932,51,198,879,,80.0,2.0,0,10599.0,10.0,1931,,,2.3115928715781737,,,,,
bonesri01,0,63,82,375,164,11,1,1,3835.0,1422,689,167,464,564,34.0,36.0,50.0,6,5634.0,58.0,754,8.0,8.0,4.850847457627118,1.0,0.0,0.0,0.0,0.0
bonhabi01,0,75,83,300,214,27,4,11,4462.0,1512,662,98,636,985,57.0,68.0,35.0,19,6484.0,33.0,743,,,4.005826983415509,0.0,0.0,0.0,0.0,0.0
bonhati01,0,103,72,231,193,110,21,9,4653.0,1501,528,117,287,478,,4.0,9.0,2,6284.0,27.0,580,,,3.0638297872340425,2.0,0.0,,,
bonined01,0,7,3,62,10,0,0,0,387.0,160,68,17,39,54,3.0,4.0,6.0,0,565.0,16.0,75,1.0,6.0,4.744186046511628,0.0,0.0,0.0,0.0,0.0
bonsebo01,0,19,25,111,60,0,0,0,1250.0,475,240,63,133,334,5.0,12.0,7.0,2,1835.0,13.0,262,12.0,9.0,5.184,0.0,0.0,0.0,0.0,0.0
bookegr01,0,5,7,161,4,0,0,1,792.0,278,114,22,118,119,12.0,17.0,5.0,2,1159.0,60.0,136,,,3.8863636363636362,0.0,0.0,0.0,0.0,0.0
booneda02,0,2,1,61,1,0,0,4,305.0,103,38,6,31,57,8.0,3.0,2.0,5,421.0,16.0,42,,,3.363934426229508,0.0,0.0,0.0,0.0,0.0
boozejo01,0,14,16,171,22,3,0,15,1183.0,414,179,42,139,282,21.0,15.0,6.0,1,1690.0,62.0,203,,,4.085376162299239,0.0,0.0,0.0,0.0,0.0
borbope01,0,69,39,593,4,0,0,80,3080.0,1098,401,63,251,409,83.0,24.0,28.0,7,4326.0,278.0,436,,,3.51525974025974,0.0,0.0,0.0,0.0,0.0
borbope02,0,16,16,368,0,0,0,6,813.0,259,141,33,134,224,24.0,2.0,16.0,1,1211.0,83.0,154,7.0,15.0,4.682656826568266,0.0,0.0,0.0,0.0,0.0
bordiri01,0,20,20,173,17,0,0,10,1114.0,383,179,42,121,247,14.0,3.0,6.0,1,1606.0,59.0,196,,,4.338420107719928,0.0,0.0,0.0,0.0,0.0
borkoda01,0,13,20,181,21,0,0,1,1039.0,392,226,48,148,265,26.0,10.0,15.0,1,1564.0,46.0,243,10.0,13.0,5.872954764196343,0.0,0.0,0.0,0.0,0.0
borlato02,0,11,9,207,0,0,0,8,809.0,263,125,23,146,211,19.0,33.0,18.0,0,1217.0,54.0,144,3.0,4.0,4.171817058096416,0.0,0.0,0.0,0.0,0.0
borowha01,0,108,82,314,214,94,16,7,5151.0,1660,668,108,623,690,,34.0,7.0,5,7265.0,53.0,769,,,3.501456027955737,2.0,0.0,,,
borowjo01,0,22,34,423,1,0,0,131,1363.0,450,211,53,177,372,32.0,6.0,7.0,0,1968.0,268.0,222,17.0,9.0,4.179750550256786,0.0,0.0,0.0,0.0,0.0
bosioch01,0,94,93,309,246,39,9,9,5130.0,1742,753,162,481,1059,22.0,61.0,41.0,9,7225.0,32.0,835,,,3.963157894736842,0.0,0.0,0.0,0.0,0.0
boskish01,0,49,63,217,132,4,0,1,2611.0,982,497,133,292,494,24.0,36.0,44.0,4,3854.0,24.0,540,,,5.13941018766756,0.0,0.0,0.0,0.0,0.0
bosmadi01,0,82,85,306,229,29,10,2,4773.0,1594,648,149,412,757,48.0,28.0,34.0,2,6643.0,26.0,736,,,3.6656191074795728,0.0,0.0,0.0,0.0,0.0
bosweda01,0,68,56,205,151,37,6,0,3196.0,858,417,110,481,882,16.0,44.0,34.0,0,4487.0,13.0,462,,,3.522841051314143,0.0,0.0,0.0,0.0,0.0
bottari01,0,33,42,562,0,0,0,116,1886.0,561,279,71,316,575,30.0,37.0,27.0,1,2730.0,301.0,298,16.0,12.0,3.994167550371156,1.0,0.0,0.0,0.0,0.0
botteke01,0,46,49,292,116,2,1,10,2735.0,950,460,123,385,566,27.0,16.0,28.0,3,4006.0,49.0,506,3.0,11.0,4.541133455210238,1.0,0.0,0.0,0.0,0.0
boutoji01,0,62,63,304,144,34,11,6,3716.0,1131,492,127,435,720,27.0,38.0,23.0,4,5200.0,57.0,566,,,3.57481162540366,1.0,0.0,0.0,0.0,0.0
bowenry01,0,17,28,64,60,3,1,0,978.0,350,192,35,184,216,13.0,25.0,10.0,5,1484.0,2.0,208,,,5.300613496932515,0.0,0.0,0.0,0.0,0.0
bowiemi01,0,8,13,88,19,0,0,0,469.0,183,107,20,81,111,3.0,4.0,6.0,2,719.0,15.0,110,5.0,5.0,6.159914712153518,0.0,0.0,0.0,0.0,0.0
bowmabo01,0,26,17,109,38,13,2,10,1095.0,360,155,27,139,146,,9.0,6.0,1,1567.0,35.0,175,,,3.8219178082191783,0.0,0.0,,,
bowmajo01,0,77,96,298,184,74,5,11,4397.0,1656,717,102,484,502,,15.0,41.0,2,6494.0,72.0,837,,,4.402774619058449,0.0,0.0,,,
bowmaro01,0,2,11,50,12,0,0,0,353.0,137,76,14,71,75,2.0,8.0,4.0,1,564.0,18.0,85,,,5.813031161473088,0.0,0.0,,,
bowsfte01,0,37,39,215,86,12,4,6,1987.0,699,320,63,259,326,14.0,14.0,12.0,1,2920.0,51.0,369,,,4.348263714141923,0.0,0.0,0.0,0.0,0.0
boydja02,0,5,2,113,0,0,0,0,400.0,128,85,16,75,97,7.0,7.0,8.0,0,601.0,34.0,93,9.0,5.0,5.7375,0.0,0.0,0.0,0.0,0.0
boydoi01,0,78,77,214,207,43,10,0,4169.0,1427,624,166,368,799,25.0,20.0,15.0,17,5831.0,4.0,680,,,4.0412568961381625,0.0,0.0,0.0,0.0,0.0
boyercl01,0,20,23,112,48,13,3,2,1187.0,393,208,56,218,198,3.0,14.0,17.0,1,1759.0,27.0,235,,,4.7312552653748945,0.0,0.0,,,
boylehe01,0,89,111,207,199,189,10,1,5269.0,1740,597,46,378,602,,81.0,36.0,1,6893.0,8.0,983,,,3.0592142721579045,,,,,
brabege01,0,35,43,151,80,15,4,6,1863.0,570,293,53,282,440,19.0,28.0,20.0,5,2672.0,29.0,325,,,4.246376811594203,0.0,0.0,0.0,0.0,0.0
